n_secs,dim,filename,loca_type,data_split
20001,70,1.0inch-#2000_csv_Run-1328.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-249.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-144.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1163.parquet,0.5inch,train
12212,70,1.5inch-#2000_csv_Run-1335.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1158.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1887.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1188.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-1303.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-488.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1947.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1644.parquet,0.5inch,val
18822,70,1.5inch-#2000_csv_Run-712.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-369.parquet,0.5inch,train
12127,70,1.5inch-#2000_csv_Run-1062.parquet,1.5inch,train
13358,70,1.5inch-#2000_csv_Run-1172.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-574.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-837.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-588.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1748.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-001.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1790.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1819.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1137.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-062.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-659.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1882.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-974.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1230.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1034.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-207.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1332.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1296.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-629.parquet,1.0inch,train
11736,70,1.5inch-#2000_csv_Run-1493.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-322.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-078.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-875.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-210.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-638.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-382.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1784.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-201.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-498.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-830.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-225.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-092.parquet,0.5inch,val
14037,70,1.5inch-#2000_csv_Run-1067.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-653.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1742.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1729.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1418.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-374.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-046.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1184.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1013.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1607.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-160.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1935.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1118.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1680.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-218.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-456.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-204.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1790.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1492.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-125.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-988.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-1111.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-268.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-763.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-017.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1718.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1359.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1360.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1103.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-501.parquet,0.5inch,train
12347,70,1.5inch-#2000_csv_Run-027.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-838.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1086.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1469.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1979.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-201.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1493.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-394.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-575.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1221.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-092.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1323.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1276.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-253.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1068.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1433.parquet,1.0inch,train
18677,70,1.5inch-#2000_csv_Run-1194.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1018.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1532.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1610.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-284.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-167.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1354.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-093.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-903.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1777.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1581.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-241.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-468.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1048.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1458.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1273.parquet,1.5inch,val
18867,70,1.5inch-#2000_csv_Run-1057.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-462.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1655.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1216.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1769.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-998.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1042.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-895.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1121.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1285.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1344.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-593.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-978.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1762.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1241.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-731.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-477.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-532.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1454.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-623.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1130.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-960.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1254.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1411.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-939.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1905.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1334.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-378.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-217.parquet,1.5inch,train
12300,70,1.5inch-#2000_csv_Run-890.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-466.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1895.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1359.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1718.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-522.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1753.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1789.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-738.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1921.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1443.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-029.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1731.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1521.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1964.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-767.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-081.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1704.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1752.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1100.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-087.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1124.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-987.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-973.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1209.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-635.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-687.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1833.parquet,0.5inch,train
12743,70,1.5inch-#2000_csv_Run-1737.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1328.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1769.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1312.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1095.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1903.parquet,1.0inch,test
15447,70,1.5inch-#2000_csv_Run-240.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-117.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-855.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-973.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-497.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1770.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1231.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-897.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1920.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-543.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1091.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-120.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1567.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1896.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1012.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-955.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1230.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-598.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1737.parquet,0.5inch,train
18609,70,1.5inch-#2000_csv_Run-908.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1590.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-303.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1338.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-906.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1219.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-602.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1234.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-795.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1212.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1640.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-393.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1695.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-699.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1998.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-649.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-044.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-438.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1594.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-464.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1826.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-426.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-830.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1285.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1365.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-102.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-602.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1205.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1697.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-997.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-919.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1236.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-318.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-931.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-703.parquet,1.0inch,train
19521,70,1.5inch-#2000_csv_Run-129.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1880.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-980.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-167.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-762.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-545.parquet,1.5inch,train
12673,70,1.5inch-#2000_csv_Run-1339.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1796.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1143.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1159.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-345.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-028.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1261.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-114.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-192.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1440.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1027.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-682.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-633.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-714.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1462.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-285.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1180.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1212.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1448.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-424.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-824.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1158.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-664.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-856.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1166.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1898.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1612.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1088.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1617.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1517.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1351.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-622.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1539.parquet,0.5inch,train
14778,70,1.5inch-#2000_csv_Run-840.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1159.parquet,1.5inch,train
17976,70,1.5inch-#2000_csv_Run-1777.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-892.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1691.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-006.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1554.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-324.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1908.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1428.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1801.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-748.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-644.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1852.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1549.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-734.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1573.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1094.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1537.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-1939.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1534.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1489.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1807.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-811.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-720.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-716.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-089.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1485.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-145.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1893.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-678.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1477.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-763.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-047.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-028.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-845.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-206.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-272.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1524.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-884.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-182.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-999.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-115.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-139.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-540.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-353.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-703.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1104.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1161.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1278.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-693.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1412.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-883.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-547.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-332.parquet,1.5inch,train
10345,70,1.5inch-#2000_csv_Run-994.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1334.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-643.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-378.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-945.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1311.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-528.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1409.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-448.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1818.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-500.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-181.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1177.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-270.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1381.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-356.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-918.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-494.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-365.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-499.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-441.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1407.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-489.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1535.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-264.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-670.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1726.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-852.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-973.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-218.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1068.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1264.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1283.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-529.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1253.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-926.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-893.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-909.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1529.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-229.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-900.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-435.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1251.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1254.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-480.parquet,0.5inch,train
11825,70,1.5inch-#2000_csv_Run-777.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1764.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-645.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1923.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1815.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-775.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-856.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1923.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-934.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1480.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-490.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-226.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1006.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1917.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1567.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-850.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-255.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1291.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-492.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1427.parquet,0.5inch,train
18353,70,1.5inch-#2000_csv_Run-1572.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-359.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-667.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1558.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1047.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1673.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1306.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-547.parquet,1.0inch,test
